42872.02084	2.6640E+01
42872.03125	2.6885E+01
42872.04167	2.7106E+01
42872.05209	2.7304E+01
42872.0625	2.7348E+01
42872.07292	2.7480E+01
42872.08334	2.7458E+01
42872.09375	2.7502E+01
42872.10417	2.7633E+01
42872.11459	2.7742E+01
42872.125	2.7786E+01
42872.13542	2.7851E+01
42872.14584	2.7786E+01
42872.15625	2.7764E+01
42872.16667	2.7611E+01
42872.17709	2.7502E+01
42872.1875	2.7414E+01
42872.19792	2.7392E+01
42872.20834	2.7392E+01
42872.21875	2.7326E+01
42872.22917	2.7282E+01
42872.23959	2.7326E+01
42872.25	2.7260E+01
42872.26042	2.7194E+01
42872.27084	2.7128E+01
42872.28125	2.7106E+01
42872.29167	2.7084E+01
42872.30209	2.7128E+01
42872.3125	2.6973E+01
42872.32292	2.7062E+01
42872.33334	2.7039E+01
42872.34375	2.6929E+01
42872.35417	2.6951E+01
42872.36459	2.6907E+01
42872.375	2.6862E+01
42872.38542	2.6840E+01
42872.39584	2.6840E+01
42872.40625	2.6818E+01
42872.41667	2.6774E+01
42872.42709	2.6729E+01
42872.4375	2.6640E+01
42872.44792	2.6663E+01
42872.45834	2.6618E+01
42872.46875	2.6640E+01
42872.47917	2.6596E+01
42872.48959	2.6596E+01
42872.5	2.6551E+01
42872.51042	2.6506E+01
42872.52084	2.6685E+01
42872.53125	2.6729E+01
42872.54167	2.6751E+01
42872.55209	2.6840E+01
42872.5625	2.6751E+01
42872.57292	2.6685E+01
42872.58334	2.6685E+01
42872.59375	2.6551E+01
42872.60417	2.6462E+01
42872.61459	2.6417E+01
42872.625	2.6395E+01
42872.63542	2.6328E+01
42872.64584	2.6462E+01
42872.65625	2.6506E+01
42872.66667	2.6551E+01
42872.67709	2.6729E+01
42872.6875	2.6751E+01
42872.69792	2.6707E+01
42872.70834	2.6618E+01
42872.71875	2.6484E+01
42872.72917	2.6283E+01
42872.73959	2.6305E+01
42872.75	2.6261E+01
42872.76042	2.6193E+01
42872.77084	2.6193E+01
42872.78125	2.6171E+01
42872.79167	2.6103E+01
42872.80209	2.6148E+01
42872.8125	2.6058E+01
42872.82292	2.6013E+01
42872.83334	2.6081E+01
42872.84375	2.5991E+01
42872.85417	2.6013E+01
42872.86459	2.5901E+01
42872.875	2.5901E+01
42872.88542	2.5878E+01
42872.89584	2.5946E+01
42872.90625	2.5923E+01
42872.91667	2.5946E+01
42872.92709	2.6103E+01
42872.9375	2.6171E+01
42872.94792	2.6216E+01
42872.95834	2.6305E+01
42872.96875	2.6484E+01
42872.97917	2.6818E+01
42872.98959	2.7084E+01
42873	2.7502E+01
42873.01042	2.7677E+01
42873.02084	2.7916E+01
42873.03125	2.8090E+01
42873.04167	2.8371E+01
42873.05209	2.8414E+01
42873.0625	2.8673E+01
42873.07292	2.8737E+01
42873.08334	2.8908E+01
42873.09375	2.9122E+01
42873.10417	2.9250E+01
42873.11459	2.9207E+01
42873.125	2.9271E+01
42873.13542	2.9419E+01
42873.14584	2.9462E+01
42873.15625	2.9525E+01
42873.16667	2.9715E+01
42873.17709	2.9926E+01
42873.1875	3.0345E+01
42873.19792	3.0220E+01
42873.20834	3.0157E+01
42873.21875	2.9989E+01
42873.22917	3.0038E+01
42873.23959	2.9989E+01
42873.25	2.9884E+01
42873.26042	2.9926E+01
42873.27084	2.9926E+01
42873.28125	2.9715E+01
42873.29167	2.9715E+01
42873.30209	2.9715E+01
42873.3125	2.9779E+01
42873.32292	2.9758E+01
42873.33334	2.9673E+01
42873.34375	2.9610E+01
42873.35417	2.9568E+01
42873.36459	2.9483E+01
42873.375	2.9483E+01
42873.38542	2.9525E+01
42873.39584	2.9525E+01
42873.40625	2.9546E+01
42873.41667	2.9483E+01
42873.42709	2.9483E+01
42873.4375	2.9504E+01
42873.44792	2.9589E+01
42873.45834	2.9525E+01
42873.46875	2.9652E+01
42873.47917	2.9821E+01
42873.48959	2.9610E+01
42873.5	2.9631E+01
42873.51042	2.9441E+01
42873.52084	2.9356E+01
42873.53125	2.9334E+01
42873.54167	2.9356E+01
42873.55209	2.9377E+01
42873.5625	2.9292E+01
42873.57292	2.9207E+01
42873.58334	2.9228E+01
42873.59375	2.9207E+01
42873.60417	2.9207E+01
42873.61459	2.9143E+01
42873.625	2.9079E+01
42873.63542	2.9079E+01
42873.64584	2.9100E+01
42873.65625	2.9015E+01
42873.66667	2.8994E+01
42873.67709	2.8972E+01
42873.6875	2.8994E+01
42873.69792	2.8801E+01
42873.70834	2.8887E+01
42873.71875	2.8844E+01
42873.72917	2.8780E+01
42873.73959	2.8801E+01
42873.75	2.8801E+01
42873.76042	2.8673E+01
42873.77084	2.8715E+01
42873.78125	2.8630E+01
42873.79167	2.8737E+01
42873.80209	2.8801E+01
42873.8125	2.8887E+01
42873.82292	2.8951E+01
42873.83334	2.8887E+01
42873.84375	2.9122E+01
42873.85417	2.9313E+01
42873.86459	2.9271E+01
42873.875	2.9715E+01
42873.88542	2.9842E+01
42873.89584	3.0094E+01
42873.90625	3.0262E+01
42873.91667	3.0429E+01
42873.92709	3.0803E+01
42873.9375	3.0989E+01
42873.94792	3.1237E+01
42873.95834	3.1504E+01
42873.96875	3.1586E+01
42873.97917	3.1606E+01
42873.98959	3.1770E+01
42874	3.1790E+01
42874.01042	3.2116E+01
42874.02084	3.2197E+01
42874.03125	3.2359E+01
42874.04167	3.2420E+01
42874.05209	3.2582E+01
42874.0625	3.2743E+01
42874.07292	3.2703E+01
42874.08334	3.2783E+01
42874.09375	3.2803E+01
42874.10417	3.2904E+01
42874.11459	3.2803E+01
42874.125	3.2843E+01
42874.13542	3.2843E+01
42874.14584	3.2924E+01
42874.15625	3.2843E+01
42874.16667	3.2964E+01
42874.17709	3.3004E+01
42874.1875	3.2904E+01
42874.19792	3.3224E+01
42874.20834	3.2944E+01
42874.21875	3.2904E+01
42874.22917	3.2763E+01
42874.23959	3.2830E+01
42874.25	3.2803E+01
42874.26042	3.2763E+01
42874.27084	3.2703E+01
42874.28125	3.2723E+01
42874.29167	3.2662E+01
42874.30209	3.2642E+01
42874.3125	3.2582E+01
42874.32292	3.2400E+01
42874.33334	3.2460E+01
42874.34375	3.2359E+01
42874.35417	3.2218E+01
42874.36459	3.2278E+01
42874.375	3.2339E+01
42874.38542	3.2400E+01
42874.39584	3.2440E+01
42874.40625	3.2460E+01
42874.41667	3.2359E+01
42874.42709	3.2339E+01
42874.4375	3.2299E+01
42874.44792	3.2177E+01
42874.45834	3.2116E+01
42874.46875	3.2177E+01
42874.47917	3.2177E+01
42874.48959	3.2177E+01
42874.5	3.2075E+01
42874.51042	3.2075E+01
42874.52084	3.2075E+01
42874.53125	3.1974E+01
42874.54167	3.2075E+01
42874.55209	3.1892E+01
42874.5625	3.1933E+01
42874.57292	3.1872E+01
42874.58334	3.1851E+01
42874.59375	3.1749E+01
42874.60417	3.1729E+01
42874.61459	3.1647E+01
42874.625	3.1688E+01
42874.63542	3.1524E+01
42874.64584	3.1504E+01
42874.65625	3.1504E+01
42874.66667	3.1278E+01
42874.67709	3.1319E+01
42874.6875	3.1340E+01
42874.69792	3.1237E+01
42874.70834	3.1175E+01
42874.71875	3.1113E+01
42874.72917	3.1010E+01
42874.73959	3.0989E+01
42874.75	3.1030E+01
42874.76042	3.0865E+01
42874.77084	3.0906E+01
42874.78125	3.0989E+01
42874.79167	3.0906E+01
42874.80209	3.0989E+01
42874.8125	3.0969E+01
42874.82292	3.0948E+01
42874.83334	3.0803E+01
42874.84375	3.0865E+01
42874.85417	3.0906E+01
42874.86459	3.0906E+01
42874.875	3.0906E+01
42874.88542	3.0989E+01
42874.89584	3.1072E+01
42874.90625	3.1196E+01
42874.91667	3.1647E+01
42874.92709	3.1668E+01
42874.9375	3.1913E+01
42874.94792	3.2116E+01
42874.95834	3.2319E+01
42874.96875	3.2481E+01
42874.97917	3.2460E+01
42874.98959	3.2622E+01
42875	3.2743E+01
42875.01042	3.2904E+01
42875.02084	3.2843E+01
42875.03125	3.2723E+01
42875.04167	3.2863E+01
42875.05209	3.3044E+01
42875.0625	3.2984E+01
42875.07292	3.3044E+01
42875.08334	3.2944E+01
42875.09375	3.2883E+01
42875.10417	3.3004E+01
42875.11459	3.3144E+01
42875.125	3.3084E+01
42875.13542	3.2944E+01
42875.14584	3.2743E+01
42875.15625	3.2944E+01
42875.16667	3.2964E+01
42875.17709	3.3124E+01
42875.1875	3.3184E+01
42875.19792	3.3024E+01
42875.20834	3.3104E+01
42875.21875	3.3144E+01
42875.22917	3.3084E+01
42875.23959	3.3024E+01
42875.25	3.3004E+01
42875.26042	3.2863E+01
42875.27084	3.2883E+01
42875.28125	3.2763E+01
42875.29167	3.2763E+01
42875.30209	3.2783E+01
42875.3125	3.2743E+01
42875.32292	3.2622E+01
42875.33334	3.2662E+01
42875.34375	3.2622E+01
42875.35417	3.2521E+01
42875.36459	3.2481E+01
42875.375	3.2400E+01
42875.38542	3.2380E+01
42875.39584	3.2481E+01
42875.40625	3.2440E+01
42875.41667	3.2440E+01
42875.42709	3.2359E+01
42875.4375	3.2420E+01
42875.44792	3.2258E+01
42875.45834	3.2400E+01
42875.46875	3.2197E+01
42875.47917	3.2258E+01
42875.48959	3.2218E+01
42875.5	3.2218E+01
42875.51042	3.2075E+01
42875.52084	3.2035E+01
42875.53125	3.1892E+01
42875.54167	3.1688E+01
42875.55209	3.1545E+01
42875.5625	3.1319E+01
42875.57292	3.1154E+01
42875.58334	3.1216E+01
42875.59375	3.1113E+01
42875.60417	3.1051E+01
42875.61459	3.0969E+01
42875.625	3.1010E+01
42875.63542	3.0803E+01
42875.64584	3.0699E+01
42875.65625	3.0616E+01
42875.66667	3.0595E+01
42875.67709	3.0491E+01
42875.6875	3.0241E+01
42875.69792	3.0262E+01
42875.70834	3.0324E+01
42875.71875	3.0429E+01
42875.72917	3.0408E+01
42875.73959	3.0178E+01
42875.75	3.0262E+01
42875.76042	3.0199E+01
42875.77084	3.0241E+01
42875.78125	3.0220E+01
42875.79167	3.0136E+01
42875.80209	3.0136E+01
42875.8125	3.0115E+01
42875.82292	3.0094E+01
42875.83334	2.9926E+01
42875.84375	2.9926E+01
42875.85417	2.9779E+01
42875.86459	2.9821E+01
42875.875	2.9779E+01
42875.88542	2.9905E+01
42875.89584	2.9821E+01
42875.90625	2.9863E+01
42875.91667	2.9736E+01
42875.92709	2.9884E+01
42875.9375	2.9652E+01
42875.94792	2.9736E+01
42875.95834	2.9652E+01
42875.96875	2.9715E+01
42875.97917	2.9673E+01
42875.98959	2.9673E+01
42876	2.9589E+01
42876.01042	2.9504E+01
42876.02084	2.9568E+01
